apelido,atleta_id,clube_id,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,status_id,variacao_num,A,CA,CV,DD,FC,FD,FF,FS,FT,G,GC,GS,I,PE,RB,SG
Caio Monteiro,628,267,0,0.0,Caio Monteiro Costa,0.0,5,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Bruno Cosendey,629,267,0,0.0,Bruno Cosendey Lobo Pinto,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Paulinho,630,267,0,0.0,Paulo Henrique Sampaio Filho ,0.0,5,8.0,1,5,0.0,,,,,,,,,,,,,,,,
Matheus Santos,631,327,0,0.0,Matheus Santos Soares,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Ricardo,632,267,0,0.0,Ricardo Queiroz de Alencastro Graça,0.0,3,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Rafael França,633,267,0,0.0,Rafael de Carvalho França,0.0,3,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Lucas Santos,634,267,0,0.0,Lucas Santos da Silva,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
João Pedro,635,267,0,0.0,João Pedro Soares Borges,0.0,1,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Kanu,636,287,1,-1.5,Antonio Eduardo Pereira dos Santos,-1.5,3,4.48,1,7,-3.52,,,,,3.0,,,,,,,,,,,
Willian Farias,637,287,1,1.8,Willian Roberto Farias,1.8,4,4.68,1,7,-0.32,,,,,,,1.0,2.0,,,,,,,,
Pedro Botelho,638,287,1,2.9,Pedro Roberto Silva Botelho,2.9,2,5.44,1,7,0.44,,,,,,,1.0,,,,,,,3.0,2.0,
Vagner Mancini,639,287,1,2.26,Vagner Carmo Mancini,2.26,6,7.07,1,7,-0.93,,,,,,,,,,,,,,,,
Cleiton Xavier,640,287,0,0.0,Cleiton Ribeiro Xavier,0.0,4,5.0,1,5,0.0,,,,,,,,,,,,,,,,
Lucas,641,287,0,0.0,Lucas Rios Marques,0.0,2,7.0,1,6,0.0,,,,,,,,,,,,,,,,
Fillipe Soutto,642,287,0,0.0,Fillipe Soutto Mayor Nogueira Ferreira,0.0,4,6.0,1,6,0.0,,,,,,,,,,,,,,,,
Rhayner,643,287,1,6.4,Rhayner Santos Nascimento,6.4,5,7.85,1,7,2.85,1.0,1.0,,,2.0,,3.0,1.0,1.0,,,,,5.0,,
Juninho,644,287,1,0.0,Evanildo Borges Barbosa Júnior,0.0,2,3.44,1,6,-1.56,,,,,,,,,,,,,,,,
André Lima,645,287,0,0.0,André Luiz Barretto Silva Lima,0.0,5,6.0,1,5,0.0,,,,,,,,,,,,,,,,
Fernando Miguel,646,287,0,0.0,Fernando Miguel Kaufmann,0.0,1,9.0,1,6,0.0,,,,,,,,,,,,,,,,
Jonatas Belusso,647,287,0,0.0,Jonatas Elias Belusso,0.0,5,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Alex Baumjohann,648,287,1,0.3,Alexander Baumjohann,0.3,4,2.96,1,7,-1.04,,,,,2.0,,1.0,1.0,,,,,,,,
Bryan,649,287,0,0.0,Bryan Silva Garcia,0.0,2,7.0,1,5,0.0,,,,,,,,,,,,,,,,
Walisson Maia,650,287,0,0.0,Walisson Moreira Farias Maia,0.0,3,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Neilton,651,287,0,0.0,Neilton Meira Mestzk,0.0,5,11.0,1,5,0.0,,,,,,,,,,,,,,,,
Guilherme Costa,652,287,1,0.2,Guilherme Costa Machado Silveira,0.2,4,2.89,1,6,-1.11,,,,,,,,1.0,,,,,,1.0,,
Uillian Correia,653,287,1,0.5,Uillian Correia Granemann,0.5,4,5.17,1,7,-1.83,,,,,2.0,1.0,,,,,,,,4.0,1.0,
Denilson,654,287,1,9.1,Denilson Pereira Junior,9.1,5,11.09,1,7,4.09,,,,,2.0,1.0,1.0,,,1.0,,,1.0,3.0,1.0,
José Welison,655,287,0,0.0,José Welison da Silva,0.0,4,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Yago,656,287,1,7.5,Yago Felipe da Costa Rocha,7.5,4,10.68,1,7,2.68,,1.0,,,4.0,,1.0,3.0,,1.0,,,,6.0,2.0,
Rodrigo Andrade,657,287,1,-2.7,José Rodrigo Andrade Ramos,-2.7,4,0.69,1,7,-1.31,,1.0,,,3.0,1.0,1.0,,,,,,,4.0,,
Ramon,658,287,1,-0.8,Ramon Menezes Roma,-0.8,3,3.58,1,7,-2.42,,,,,4.0,,,,,,,,,1.0,1.0,
Lucas Marques,659,287,0,0.0,Lucas Marques de Oliveira,0.0,4,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Júnior,660,287,0,0.0,Geremias Ribeiro Júnior,0.0,5,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Bruno Bispo,661,287,0,0.0,Bruno Bispo dos Anjos,0.0,3,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Nickson,662,287,0,0.0,Nickson Gabriel Reis Silva,0.0,4,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Vinicius,663,287,0,0.0,Luís Vinícius da Silva Matos,0.0,3,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Ronaldo,664,287,0,0.0,Ronaldo de Oliveira Strada,0.0,1,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Cedric,665,287,0,0.0,Ilson Cedric Borges de Accacio Lima,0.0,2,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Luan,666,287,0,0.0,Luan Silva dos Santos,0.0,4,2.0,1,5,0.0,,,,,,,,,,,,,,,,
Flávio,667,287,0,0.0,Flávio Henrique Alves Almeida Souza,0.0,5,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Linik,668,287,0,0.0,Linik Eduardo Santos,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Max,669,292,0,0.0,Maximiliano Lélis Rodrigues,0.0,3,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Ernando,670,292,1,0.5,Ernando Rodrigues Lopes,0.5,3,5.86,1,7,-2.14,,,,,,,,1.0,,,,,,,,
Jhemerson,671,287,0,0.0,Jhemerson Guimarães Gaigher,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Caíque,672,287,1,-1.0,Caíque Luiz Santos da Purificação,-1.0,1,2.76,1,7,-2.24,,,,1.0,,,,,,,,2.0,,,,
Hygor,673,292,1,-0.5,Hygor Cleber Garcia Silva,-0.5,5,1.03,1,7,-0.97,,,,,1.0,,,1.0,,,,,1.0,,,
Lucas,674,267,0,0.0,Lucas Perdomo Duarte Santos,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Luis David,675,354,0,0.0,Luis David da Conceição Martins,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Tiago Cunha,676,354,0,0.0,Tiago Cunha Rodrigues Serra,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Aguirre,677,263,0,0.0,Rodrigo Sebastián Aguirre Soto,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Luis Henrique,678,284,0,0.0,Luis Henrique Farinhas Taffner,0.0,5,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Maurício,679,354,0,0.0,Maurício Fontana Gomes,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Pablo Pardal,680,292,0,0.0,Pablo Silva de Lara,0.0,4,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Alan,681,354,0,0.0,Alan Rodrigues Uchoa,0.0,3,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Léo Itaperuna,682,289,1,2.0,Leonardo de Oliveira Clemente,2.0,5,3.44,1,6,0.44,,,,,,,,4.0,,,,,,,,
Caio Henrique,683,289,1,-0.4,Caio Henrique Oliveira Silva,-0.4,4,2.48,1,7,-1.52,,,,,3.0,,1.0,,,,,,,4.0,1.0,
Lucas Macanhan,684,293,0,0.0,Lucas Macanhan Ferreira,0.0,1,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Maurício Barbieri,685,262,1,3.79,Maurício Nogueira Barbieri,3.79,6,9.5,1,7,-0.5,,,,,,,,,,,,,,,,
Caio,686,292,0,0.0,Caio Felipe dos Santos Silva,0.0,2,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Ferreira,687,292,1,3.9,Matheus Ferreira de Sousa,3.9,4,4.75,1,7,1.75,,,,,,,,,,,,,,2.0,3.0,
Ademir,688,327,0,0.0,Ademir da Silva Santos Junior,0.0,5,2.0,1,6,0.0,,,,,,,,,,,,,,,,
João Carlos,689,266,1,-0.5,João Carlos Cardoso Santo,-0.5,5,1.03,1,6,-0.97,,,,,1.0,,,,,,,,,,,
Jesiel,690,289,1,1.5,Jesiel Cardoso Miranda,1.5,3,3.1,1,7,0.1,,,,,,,,,,,,,,,1.0,
Jeferson,691,287,1,2.2,Jeferson de Araújo de Carvalho,2.2,2,4.96,1,6,-0.04,,,,,2.0,1.0,,1.0,,,,,,,1.0,
Raphael Alemão,692,289,0,0.0,Raphael Schorr Utzig,0.0,5,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Silvinho,693,289,1,1.6,Silvio José Cardoso Reis Junior,1.6,5,3.86,1,7,-0.14,,,,,3.0,1.0,,2.0,,,,,,2.0,1.0,
Tiago Alves,694,354,0,0.0,Tiago dos Santos Alves,0.0,3,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Léo Gomes,695,287,0,0.0,Leonardo Silva Gomes,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Baralhas,696,293,0,0.0,Gabriel Baralhas,0.0,4,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Michael,697,282,0,0.0,Michael Matias Fracaro,0.0,1,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Egídio,698,283,1,0.4,Egídio de Araújo Pereira Júnior,0.4,2,7.85,1,7,-3.15,,,,,5.0,,,1.0,,,,,,2.0,2.0,
Rafael Marques,699,283,1,-0.5,Rafael Marques Mariano,-0.5,5,2.41,1,6,-1.59,,,,,1.0,,,,,,,,,,,
Cleiton,700,282,0,0.0,Cleiton Schwengber,0.0,1,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Fernando,701,282,0,0.0,Fernando Rodrigues Caixeta Barbosa,0.0,1,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Gustavo Blanco,702,282,1,15.4,Gustavo Blanco Petersen Macedo,15.4,4,12.68,1,7,9.68,1.0,,,,3.0,2.0,,1.0,1.0,,,,,,4.0,
Róger Guedes,703,282,1,-0.3,Róger Krug Guedes,-0.3,5,4.62,1,6,-2.38,,,,,,,,,,,,,,1.0,,
Edílson,704,283,1,0.4,Edílson Mendes Guimarães,0.4,2,9.23,1,7,-3.77,,,,,1.0,,,,,,,,,2.0,1.0,
Dedé,705,283,1,2.7,Anderson Vital da Silva,2.7,3,5.99,1,7,-0.01,,1.0,,,1.0,,,2.0,,,,,,1.0,3.0,
Marco Túlio,706,282,0,0.0,Marco Túlio Oliveira Lemos,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Tomás Andrade,707,282,0,0.0,Tomás Gustavo Andrade,0.0,4,5.0,1,2,0.0,,,,,,,,,,,,,,,,
Léo,708,283,1,2.5,Leonardo Renan Simões de Lacerda,2.5,3,6.54,1,7,-0.46,,,,,1.0,,,,,,,,,,2.0,
Marquinhos,709,282,0,0.0,José Marcos Costa Martins,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Bremer,710,282,1,-0.1,Gleison Bremer Silva Nascimento,-0.1,3,2.69,1,7,-1.31,,1.0,,,2.0,,,1.0,,,,,,2.0,2.0,
Lucas Silva,711,283,0,0.0,Lucas Silva Borges,0.0,4,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Jonathan,712,293,1,6.2,Jonathan Cícero Moreira,6.2,2,9.78,1,7,1.78,1.0,,,,,,,,,,,,,1.0,1.0,
Robinho,713,283,1,-1.1,Róbson Michael Signorini,-1.1,4,7.51,1,7,-4.49,,,,,1.0,,,,,,,,,2.0,,
Digão,714,283,0,0.0,Rodrigo Júnior Paula Silva,0.0,3,6.0,1,6,0.0,,,,,,,,,,,,,,,,
Judivan ,715,327,0,0.0,Judivan Flor da Silva,0.0,5,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Rafael,716,283,0,0.0,Rafael Pires Monteiro,0.0,1,6.0,1,6,0.0,,,,,,,,,,,,,,,,
Diego Alves,717,262,1,1.1,Diego Alves Carreira,1.1,1,9.71,1,6,-3.29,,,,2.0,,,,,,,,2.0,,3.0,,
Giovanny ,718,293,0,0.0,Giovanny Bariani Marques,0.0,5,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Raniel,719,283,0,0.0,Raniel Santana de Vasconcelos,0.0,5,7.0,1,5,0.0,,,,,,,,,,,,,,,,
Ribamar,720,293,1,2.9,Lucas Ribamar Lopes dos Santos Bibiano,2.9,5,6.13,1,2,0.13,,,,,1.0,,4.0,2.0,,,,,1.0,1.0,,
Arrascaeta,721,283,1,9.9,Giorgian Daniel de Arrascaeta Benedetti,9.9,4,17.15,1,7,2.15,,,,,3.0,3.0,1.0,5.0,,,,,,5.0,4.0,
Everton,722,262,0,0.0,Everton Cardoso da Silva,0.0,4,12.0,1,6,0.0,,,,,,,,,,,,,,,,
Rhodolfo,723,262,0,0.0,Luiz Rhodolfo Dini Gaioto,0.0,3,9.0,1,6,0.0,,,,,,,,,,,,,,,,
Nicolas,724,293,0,0.0,Nicolas Vichiatto da Silva,0.0,2,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Raphael Veiga,725,293,1,5.0,Raphael Cavalcante Veiga,5.0,4,7.58,1,6,1.58,1.0,,,,,,,,,,,,,,,
Yago,726,293,0,0.0,Yago César da Silva,0.0,5,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Éverton Ribeiro,727,262,1,-5.8,Éverton Augusto de Barros Ribeiro,-5.8,4,2.89,1,3,-7.11,,,1.0,,1.0,,,,,,,,,1.0,,
Ederson,728,262,0,0.0,Ederson Honorato Campos,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Réver,729,262,1,10.1,Réver Humberto Alves Araújo,10.1,3,16.6,1,7,2.6,,,,,,1.0,,3.0,,1.0,,,,2.0,,
Pará,730,262,1,0.0,Marcos Rogério Ricci Lopes,0.0,2,3.44,1,6,-1.56,,,,,,,,,,,,,,,,
Romulo,731,262,0,0.0,Romulo Borges Monteiro,0.0,4,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Cuéllar,732,262,1,5.2,Gustavo Leonardo Cuellar Gallego,5.2,4,9.09,1,7,1.09,,,,,1.0,,,,,,,,,1.0,4.0,
César,733,262,0,0.0,César Bernardo Dutra,0.0,1,7.0,1,6,0.0,,,,,,,,,,,,,,,,
Geuvânio,734,262,1,5.5,Geuvânio Santos Silva,5.5,5,6.54,1,7,2.54,1.0,,,,1.0,,,,,,,,1.0,,1.0,
Willian Arão,735,262,1,-0.1,Willian Souza Arão da Silva,-0.1,4,4.75,1,6,-2.25,,1.0,,,1.0,,,,,,,,,2.0,2.0,
Paolo Guerrero,736,262,0,0.0,José Paolo Guerrero Gonzales,0.0,5,15.0,1,3,0.0,,,,,,,,,,,,,,,,
Renê,737,262,1,2.3,Renê Rodrigues Martins,2.3,2,5.03,1,7,0.03,,,,,,,,1.0,,,,,,4.0,2.0,
Manoel,738,283,0,0.0,Manoel Messias Silva Carvalho,0.0,3,6.0,1,6,0.0,,,,,,,,,,,,,,,,
Rodinei,739,262,1,3.1,Rodinei Marcelo de Almeida,3.1,2,6.96,1,7,-0.04,,,,,,,,2.0,,,,,,3.0,2.0,
Lucho González,740,293,0,0.0,Luis Oscar González,0.0,4,8.0,1,2,0.0,,,,,,,,,,,,,,,,
Guilherme,741,293,0,0.0,Guilherme Milhomem Gusmão,0.0,4,10.0,1,7,0.0,,,,,,,,,,,,,,,,
Mancuello,742,283,1,2.2,Federico Mancuello,2.2,4,4.96,1,6,-0.04,,,,,1.0,1.0,,,,,,,,,1.0,
Felipe Alves,743,293,0,0.0,Felipe Alves Raymundo,0.0,1,2.0,1,6,0.0,,,,,,,,,,,,,,,,
Lucas França,744,283,0,0.0,Lucas Oliveira de França,0.0,1,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Thiago Carleto,745,293,1,13.2,Thiago Carleto Alves,13.2,2,12.54,1,7,7.54,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,6.0,,
David,746,283,0,0.0,David Correa da Fonseca,0.0,5,7.0,1,6,0.0,,,,,,,,,,,,,,,,
Wanderson,747,293,0,0.0,Wanderson Santos Pereira,0.0,3,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Victor Luiz,748,283,0,0.0,Victor Luiz Prestes Filho,0.0,2,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Sassá,749,283,1,-2.0,Luiz Ricardo Alves,-2.0,5,4.13,1,6,-3.87,,1.0,,,4.0,,,1.0,,,,,,,1.0,
Fernando Diniz,750,293,1,6.77,Fernando Diniz Silva,6.77,6,8.8,1,7,2.8,,,,,,,,,,,,,,,,
Bergson,751,293,0,0.0,Bergson Gustavo Silveira da Silva,0.0,5,6.0,1,6,0.0,,,,,,,,,,,,,,,,
Éderson,752,293,1,9.4,Éderson Alves Ribeiro Silva,9.4,5,9.92,1,2,4.92,,,,,1.0,,,,,1.0,,,1.0,2.0,2.0,
Matheus Rossetto,753,293,1,12.7,Matheus Rossetto,12.7,4,12.88,1,2,6.88,,,,,,,,1.0,,1.0,,,,1.0,3.0,
Nonoca,754,292,0,0.0,Lucas de Souza Ventura,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Lucas Soares,755,283,0,0.0,Lucas Soares de Almeida,0.0,2,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Felipe Gedoz ,756,293,0,0.0,Felipe Gedoz da Conceição,0.0,4,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Alex,757,293,0,0.0,Alex Sandro dos Santos Apolinario,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Léo Pereira,758,293,0,0.0,Leonardo Pereira,0.0,3,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Arthur,759,283,0,0.0,Arthur Henrique Vieira Araujo,0.0,3,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Vander,760,283,0,0.0,Vander Tavares Silva,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Ezequiel ,761,283,0,0.0,Ezequiel Jacinto de Biasi,0.0,2,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Cascardo,762,293,0,0.0,Gustavo Cascardo de Assis,0.0,2,4.0,1,6,0.0,,,,,,,,,,,,,,,,
Camacho,763,293,1,4.7,Guilherme de Aguiar Camacho,4.7,4,7.37,1,6,1.37,,,,,,,,1.0,,,,,,1.0,3.0,
Murilo,764,283,0,0.0,Murilo Cerqueira Paim,0.0,3,9.0,1,5,0.0,,,,,,,,,,,,,,,,
Marcelo,765,283,0,0.0,Marcelo de Souza dos Santos Júnior,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Vitor Eudes,766,283,0,0.0,Vitor Eudes de Souza Costa,0.0,1,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Cacá,767,283,0,0.0,Carlos de Menezes Júnior,0.0,3,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Pavez,768,293,1,1.9,Esteban Andrés Pavez Suazo,1.9,4,6.13,1,7,-0.87,,,,,,,,2.0,,,,,,2.0,1.0,
Juan,769,262,1,0.5,Juan Silveira dos Santos,0.5,3,8.61,1,7,-3.39,,,,,,,,1.0,,,,,,5.0,1.0,
João Pedro,770,293,0,0.0, João Pedro Heinen Silva,0.0,4,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Diego,771,293,0,0.0,Diego Ferreira Matheus,0.0,2,3.0,1,6,0.0,,,,,,,,,,,,,,,,
Deivid,772,293,1,0.0,Deivid Willian da Silva,0.0,4,2.76,1,6,-1.24,,,,,,,,,,,,,,,,
Ariel Cabral,773,283,1,1.9,Alejandro Ariel Cabral,1.9,4,6.13,1,7,-0.87,,1.0,,,2.0,,,2.0,,,,,,2.0,3.0,
Júlio César,774,262,0,0.0,Júlio César Soares de Espíndola,0.0,1,7.0,1,7,0.0,,,,,,,,,,,,,,,,
Alerrandro,775,282,0,0.0,Alerrandro Barra Mansa Realino de Souza,0.0,5,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Thiago Heleno,776,293,0,0.0,Thiago Heleno Henrique Ferreira,0.0,3,11.0,1,7,0.0,,,,,,,,,,,,,,,,
Marcelo Hermes,777,283,0,0.0,Marcelo Hermes,0.0,2,5.0,1,6,0.0,,,,,,,,,,,,,,,,
Santos,778,293,1,-2.3,Aderbar Melo dos Santos Neto,-2.3,1,3.24,1,7,-3.76,,,,,,,,,,,,1.0,,1.0,,
Zé Ivaldo,779,293,1,-3.6,José Ivaldo Almeida Silva,-3.6,3,0.69,1,7,-2.31,,1.0,,,3.0,,,1.0,,,,,,2.0,,
Bruno Roberto,780,282,0,0.0,Bruno Roberto Pereira da Silva,0.0,4,1.0,1,6,0.0,,,,,,,,,,,,,,,,
Thiago Larghi,781,282,1,4.15,Thiago Larghi,4.15,6,6.3,1,7,1.3,,,,,,,,,,,,,,,,
Nikão,782,293,1,10.5,Maycon Vinícius Ferreira da Cruz,10.5,4,13.43,1,7,4.43,,,,,,2.0,,3.0,,1.0,,,1.0,3.0,,
Bruno Silva,783,283,0,0.0,Bruno César Pereira da Silva,0.0,4,8.0,1,6,0.0,,,,,,,,,,,,,,,,
Lucas Romero,784,283,0,0.0,Lucas Daniel Romero,0.0,4,7.0,1,6,0.0,,,,,,,,,,,,,,,,
Paulo André,785,293,0,0.0,Paulo André Cren Benini,0.0,3,7.0,1,6,0.0,,,,,,,,,,,,,,,,
Pablo,786,293,1,8.7,Pablo Felipe Teixeira,8.7,5,8.75,1,7,4.75,,,,,2.0,,1.0,,,1.0,,,,2.0,1.0,
Leo,787,293,0,0.0,Leonardo da Silva Vieira,0.0,1,2.0,1,6,0.0,,,,,,,,,,,,,,,,
